200
197
181
200
198
166
159
199
198
164
164
199
198
167
165
106
104
200
196
171
171
200
197
167
160
116
115
200
199
154
152
105
104
200
200
182
200
197
174
200
200
171
171
132
132
107
199
197
165
164
120
119
200
200
179
178
142
140
