101
93
92
82
75
74
67
65
59
43
16
-7
-16
-27
-81
-127
-164
-221
101
99
98
83
81
76
74
70
64
46
28
25
10
0
-4
-6
-37
-62
83
72
64
62
60
57
33
33
29
12
-3
-20
-26
-32
-59
-74
-146
-161
-197
98
97
92
77
76
70
70
64
60
57
-49
-54
-77
-111
-136
-156
-189
-206
-415
104
91
90
79
58
57
57
50
46
38
35
32
27
10
9
9
-8
-46
-60
-210
102
100
91
88
87
86
85
83
77
73
64
54
38
-4
-34
-36
-49
-115
-179
-191
98
84
69
62
58
56
54
43
37
35
35
33
8
-12
-52
-55
-66
-288
93
91
91
85
70
56
27
13
5
-2
-20
-39
-44
-60
-61
-62
-62
-77
-108
-150
-169
95
74
73
56
55
51
47
43
37
24
3
0
-2
-17
-28
-78
-147
-225
97
96
89
80
72
72
64
58
45
30
-13
-34
-34
-41
-55
-59
-141
-146
99
94
93
90
88
85
72
68
48
27
21
7
1
-9
-57
-131
